temperature,current_cost,best_cost
0.4939343155164451,217,217
0.4934403812009287,217,217
0.4929469408197278,217,217
0.49245399387890804,217,217
0.4919615398850291,217,217
0.4914695783451441,217,217
0.4909781087667989,217,217
0.4904871306580321,217,217
0.4899966435273741,217,215
0.4895066468838467,215,215
0.48901714023696286,215,215
0.4885281230967259,215,215
0.48803959497362914,215,215
0.4875515553786555,215,215
0.48706400382327686,215,215
0.4865769398194536,215,215
0.48609036287963414,215,215
0.48560427251675453,215,215
0.48511866824423777,215,215
0.4846335495759935,215,215
0.4841489160264175,215,215
0.4836647671103911,215,215
0.4831811023432807,215,215
0.4826979212409374,215,215
0.48221522331969646,215,215
0.48173300809637676,215,215
0.48125127508828036,215,215
0.48077002381319206,215,215
0.48028925378937887,215,215
0.47980896453558947,215,215
0.4793291555710539,216,215
0.47884982641548285,216,215
0.47837097658906735,216,215
0.47789260561247826,216,215
0.4774147130068658,218,215
0.4769372982938589,218,215
0.47646036099556505,218,215
0.47598390063456947,218,215
0.4755079167339349,218,215
0.47503240881720094,218,215
0.47455737640838375,218,215
0.47408281903197536,218,215
0.47360873621294336,217,215
0.4731351274767304,219,215
0.4726619923492537,219,215
0.47218933035690447,219,215
0.47171714102654755,219,215
0.471245423885521,219,215
0.47077417846163544,219,215
0.4703034042831738,221,215
0.46983310087889063,221,215
0.46936326777801174,221,215
0.4688939045102337,221,215
0.4684250106057235,221,215
0.46795658559511777,221,215
0.46748862900952265,221,215
0.4670211403805131,221,215
0.4665541192401326,221,215
0.4660875651208925,221,215
0.4656214775557716,221,215
0.46515585607821586,221,215
0.46469070022213765,221,215
0.4642260095219155,221,215
0.4637617835123936,221,215
0.46329802172888124,221,215
0.46283472370715234,221,215
0.46237188898344517,221,215
0.4619095170944617,221,215
0.46144760757736725,221,215
0.46098615996978987,221,215
0.46052517380982005,221,215
0.4600646486360102,221,215
0.4596045839873742,221,215
0.45914497940338683,221,215
0.4586858344239834,221,215
0.45822714858955943,221,215
0.45776892144096987,221,215
0.4573111525195289,221,215
0.4568538413670094,219,215
0.4563969875256424,219,215
0.45594059053811675,219,215
0.45548464994757865,219,215
0.45502916529763104,219,215
0.45457413613233344,219,215
0.4541195619962011,219,215
0.4536654424342049,219,215
0.45321177699177073,219,215
0.452758565214779,219,215
0.4523058066495642,219,215
0.45185350084291465,219,215
0.4514016473420717,219,215
0.45095024569472963,219,215
0.4504992954490349,219,215
0.45004879615358584,219,215
0.44959874735743227,219,215
0.4491491486100748,219,215
