temperature,current_cost,best_cost
23.489314109365594,20369,19423
23.371867538818766,19921,19423
23.25500820112467,20801,19423
23.13873316011905,19887,19423
23.023039494318454,20194,19153
22.90792429684686,19323,18968
22.793384675362628,19460,18968
22.679417751985813,20308,18968
22.566020663225885,20475,18968
22.453190559909757,19293,18968
22.340924607110207,20251,18808
22.229219984074657,19579,18808
22.118073884154285,20472,18808
22.00748351473351,19416,18808
21.897446097159843,19860,18808
21.787958866674042,19820,18808
21.679019072340672,20051,18808
21.57062397697897,19463,18808
21.462770857094075,19688,18808
21.355457002808603,19745,18808
21.24867971779456,19880,18808
21.142436319205586,19776,18808
21.036724137609557,19339,18526
20.93154051692151,19101,18526
20.8268828143369,18944,18526
20.722748400265218,19128,18526
20.619134658263892,19126,18526
20.51603898497257,19176,18526
20.41345879004771,19700,18526
20.31139149609747,19842,18526
20.209834538616985,19973,18526
20.1087853659239,19175,18526
20.00824143909428,19530,18526
19.90820023189881,18924,18232
19.808659230739316,18690,18227
19.70961593458562,19167,18227
19.611067854912694,19358,18227
19.51301251563813,19815,18227
19.41544745305994,19261,18227
19.31837021579464,18726,18173
19.221778364715668,18719,18173
19.12566947289209,18974,18173
19.030041125527628,18812,18173
18.93489091989999,19130,18173
18.84021646530049,19160,18173
18.746015382973987,19071,18173
18.652285306059117,18944,18173
18.55902387952882,18757,18103
18.466228760131177,18378,18103
18.37389761633052,18867,18103
18.282028128248868,18251,17986
18.190617987607624,18232,17879
18.099664897669584,19399,17879
18.009166573181236,18450,17843
17.91912074031533,18802,17843
17.829525136613753,18450,17843
17.740377510930685,18107,17813
17.651675623376033,18181,17531
17.563417245259153,18011,17531
17.475600159032858,17804,17206
17.388222158237692,18623,17206
17.301281047446505,18502,17206
17.21477464220927,18472,17206
17.128700768998225,17922,17206
17.043057265153234,18174,17206
16.957841978827467,17617,17206
16.87305276893333,17905,17206
16.788687505088664,17871,17206
16.70474406756322,18074,17206
16.621220347225403,18666,17206
16.538114245489275,18389,17206
16.45542367426183,18027,17206
16.37314655589052,17863,17206
16.29128082311107,17940,17206
16.209824418995513,17747,17206
16.128775296900535,18057,17206
16.048131420416034,17582,17206
15.967890763313953,17777,17070
15.888051309497383,17599,16618
15.808611052949896,16843,16618
15.729567997685146,17956,16618
15.65092015769672,17638,16618
15.572665556908238,17618,16618
15.494802229123696,17787,16618
15.417328217978078,17380,16618
15.340241576888188,17178,16618
15.263540369003747,17388,16618
15.187222667158728,17593,16618
15.111286553822934,17735,16618
15.035730121053819,17549,16618
14.96055147044855,17805,16618
14.885748713096307,16828,16597
14.811319969530825,17218,16573
14.73726336968317,16827,16335
14.663577052834754,16487,16335
14.59025916757058,17141,16335
14.517307871732726,16892,16335
14.444721332374062,17278,16335
14.372497725712192,16780,16335
14.30063523708363,16919,16335
14.229132060898213,17314,16335
14.157986400593721,16616,16335
14.087196468590752,17359,16335
14.016760486247799,16828,16295
13.94667668381656,16611,16064
13.876943300397478,16417,16037
13.80755858389549,16835,16037
13.738520790976013,16552,16037
13.669828187021134,16499,16037
13.601479046086029,17208,16037
13.5334716508556,16971,16037
13.465804292601321,16649,16018
13.398475271138315,16343,16016
13.331482894782622,16327,15831
13.264825480308708,15861,15809
13.198501352907165,16297,15414
13.13250884614263,15582,15252
13.066846301911916,15814,15252
13.001512070402356,15637,15252
12.936504510050344,16261,15252
12.871821987500093,15943,15252
12.807462877562592,15894,15252
12.74342556317478,16119,15252
12.679708435358906,15949,15252
12.61630989318211,16511,15252
12.5532283437162,16832,15252
12.490462201997618,16052,15252
12.42800989098763,15837,15252
12.365869841532692,15431,15252
12.30404049232503,15978,15252
12.242520289863403,16033,15252
12.181307688414087,15639,15156
12.120401149972016,15274,15135
