temperature,current_cost,best_cost
0.4855048513057284,5504,5490
0.4806498027926711,5490,5482
0.4758433047647444,5482,5476
0.47108487171709695,5476,5472
0.466374022999926,5472,5456
0.4617102827699267,5456,5454
0.4570931799422274,5454,5444
0.4525222481428052,5444,5436
0.4479970256613771,5436,5434
0.4435170554047633,5434,5430
0.4390818848507157,5430,5420
0.4346910660022085,5422,5414
0.43034415534218645,5414,5414
0.42604071378876457,5414,5398
0.4217803066508769,5398,5388
0.41756250358436814,5388,5380
0.41338687854852446,5380,5373
0.4092530097630392,5373,5369
0.4051604796654088,5369,5367
0.4011088748687547,5367,5357
0.39709778612006713,5357,5355
0.3931268082588665,5355,5347
0.38919554017627783,5347,5333
0.38530358477451504,5333,5323
0.3814505489267699,5323,5319
0.3776360434375022,5319,5319
0.37385968300312716,5319,5309
0.3701210861730959,5309,5307
0.36641987531136494,5307,5303
0.3627556765582513,5303,5293
0.3591281197926688,5293,5283
0.3555368385947421,5283,5281
0.35198147020879467,5281,5277
0.3484616555067067,5277,5267
0.34497703895163967,5267,5263
0.3415272685621233,5265,5263
0.33811199587650204,5265,5257
0.33473087591773704,5257,5253
0.33138356715855966,5253,5247
0.32806973148697405,5247,5239
0.3247890341721043,5239,5237
0.32154114383038324,5237,5233
0.3183257323920794,5233,5231
0.3151424750681586,5231,5221
0.31199105031747704,5221,5219
0.30887113981430225,5219,5211
0.3057824284161592,5211,5197
0.30272460413199764,5197,5189
0.29969735809067766,5189,5181
0.2967003845097709,5181,5181
0.29373338066467314,5181,5181
0.2907960468580264,5181,5181
0.28788808638944613,5181,5171
0.28500920552555165,5171,5169
0.28215911347029615,5169,5167
0.27933752233559317,5167,5161
0.27654414711223724,5161,5145
0.27377870564111484,5145,5139
0.2710409185847037,5139,5135
0.26833050939885666,5135,5128
0.2656472043048681,5128,5128
0.2629907322618194,5128,5124
0.2603608249392012,5124,5120
0.25775721668980917,5120,5116
0.2551796445229111,5116,5114
0.25262784807768196,5114,5105
0.25010156959690516,5105,5101
0.2476005539009361,5101,5099
0.24512454836192674,5099,5097
0.24267330287830746,5097,5085
0.2402465698495244,5085,5083
0.23784410415102913,5083,5083
0.23546566310951883,5083,5083
0.23311100647842364,5083,5081
0.2307798964136394,5081,5077
0.228472097449503,5077,5073
0.22618737647500797,5073,5071
0.22392550271025788,5071,5063
0.22168624768315529,5063,5063
0.21946938520632372,5063,5061
0.21727469135426047,5061,5061
0.21510194444071787,5061,5061
0.2129509249963107,5061,5055
0.21082141574634758,5055,5049
0.2087132015888841,5049,5045
